Data,Temperatura,Humidade,Pressao,Velocidade do vento,Direcao do vento,Rajada de vento,Precipitacao,Luminosidade,Incidencia solar,Ponto de orvalho,n
16/01/2023 22:00:00 -03:00,25.1,92.4,1012.7,0,173,2.5,0,0,0,23.6,756
16/01/2023 23:00:00 -03:00,25.2,93,1012,0,180,1.1,0,0,0,23.8,755
17/01/2023 00:00:00 -03:00,24.3,95.9,1011.3,0,239,1.1,0,0,0,23.4,754
17/01/2023 01:00:00 -03:00,23.8,97.2,1010.6,0,180,0,0,0,0,23.2,753
17/01/2023 02:00:00 -03:00,23.5,98.3,1010.5,0,180,0,0,0,0,23,752
17/01/2023 03:00:00 -03:00,23,99,1010.4,0,180,0,0,0,0,22.7,751
17/01/2023 04:00:00 -03:00,22.8,99,1010.8,0,180,0,0,0,0,22.5,750
17/01/2023 05:00:00 -03:00,23.2,99,1011.4,0,180,0,0,2595,0,22.9,749
17/01/2023 06:00:00 -03:00,25.9,91.9,1011.9,0.1,195.9,2.5,0,11341,2,24.3,748
17/01/2023 07:00:00 -03:00,28,84.6,1012.6,1.2,139.7,5.4,0.6,18948,3,24.9,747
17/01/2023 08:00:00 -03:00,28.7,78.9,1013.1,1.8,148.8,5.4,0,24373,4,24.5,746
17/01/2023 09:00:00 -03:00,29.7,75.9,1012.9,2.7,136.8,8.6,0,40352,8,24.7,745
17/01/2023 10:00:00 -03:00,30,75.4,1012.8,2.6,125.7,6.8,0,46358,9,25,744
17/01/2023 12:00:00 -03:00,28.6,78.2,1012.5,3.2,115.1,8.6,0,12056,2,24.2,743
17/01/2023 13:00:00 -03:00,29.2,75.1,1011.8,2.6,118.6,8.6,0,29388,5,24.1,742
17/01/2023 14:00:00 -03:00,28.7,75.7,1011.5,2.3,130,6.8,0,22482,3,23.8,741
17/01/2023 15:00:00 -03:00,29,76.6,1011.6,2.2,130.7,6.8,0,22466,2,24.2,740
17/01/2023 16:00:00 -03:00,28.3,78.8,1011.6,2,128.1,6.8,0,12922,1,24.1,739
17/01/2023 17:00:00 -03:00,25.8,91.8,1012.4,0.9,127.9,8.6,2.7,2489,0,24.1,738
17/01/2023 18:00:00 -03:00,25.6,91.4,1012.9,0.3,134.4,4,0,0,0,24,737
17/01/2023 19:00:00 -03:00,24.9,97.1,1013.1,0,360,1.1,0,0,0,24.2,736
17/01/2023 20:00:00 -03:00,24.6,98.6,1013.7,0,324,4,0,0,0,24.2,735
17/01/2023 21:00:00 -03:00,24.5,97.9,1013.6,0,182,1.1,0,0,0,24,734
17/01/2023 22:00:00 -03:00,24.2,99,1013.1,0,180,0,0,0,0,23.9,733
17/01/2023 23:00:00 -03:00,23.8,99,1012.4,0,180,0,0,0,0,23.5,732
18/01/2023 00:00:00 -03:00,23.9,99,1011.6,0,180,0,0,0,0,23.6,731
18/01/2023 01:00:00 -03:00,24,99,1011,0,180,1.1,0.3,0,0,23.7,730
18/01/2023 02:00:00 -03:00,23.9,99,1010.7,0,180,0,0.3,0,0,23.5,729
18/01/2023 03:00:00 -03:00,23.8,99,1010.7,0,180,0,0,0,0,23.4,728
18/01/2023 04:00:00 -03:00,23.6,99,1011,0,180,0,0,0,0,23.3,727
18/01/2023 05:00:00 -03:00,23.8,99,1011.7,0,180,0,0,2199,0,23.5,726
18/01/2023 06:00:00 -03:00,25.7,93.9,1012.2,0.6,153.8,5.4,0,8210,2,24.4,725
18/01/2023 07:00:00 -03:00,28.9,79.6,1012.4,2.3,131.9,6.8,0,19614,3,24.8,724
18/01/2023 08:00:00 -03:00,29.1,78.7,1012.7,2.8,125.8,8.6,0,26114,4,24.8,723
18/01/2023 09:00:00 -03:00,27.8,87.1,1013,2.4,129.5,8.6,1.8,24897,5,25.2,722
18/01/2023 10:00:00 -03:00,28.1,83.9,1012.7,2.7,130.6,8.6,0,27182,5,24.9,721
18/01/2023 11:00:00 -03:00,26.8,90.5,1012.6,0.8,134,5.4,2.7,12433,2,24.9,720
18/01/2023 12:00:00 -03:00,27.2,87.4,1011.9,1.7,150.9,6.8,0,13083,2,24.8,719
18/01/2023 13:00:00 -03:00,27.2,88.8,1011.4,1.5,137.9,6.8,1.5,13610,2,24.9,718
18/01/2023 14:00:00 -03:00,25.2,94.5,1011.5,0.8,112.4,5.4,3.9,3141,1,24,717
18/01/2023 15:00:00 -03:00,23.7,98.4,1011.5,0.7,101.2,6.8,7.8,1301,0,23.3,716
19/01/2023 11:00:00 -03:00,28.9,80.9,1013.4,1.5,129.3,5.4,0,33974,6,25.1,696
19/01/2023 12:00:00 -03:00,28.9,79.8,1012.8,1.7,142.9,5.4,0,26661,4,24.9,695
19/01/2023 13:00:00 -03:00,29.2,80.2,1012,1.5,146.6,6.8,0,30788,4,25.2,694
19/01/2023 14:00:00 -03:00,29.6,77.7,1011.5,1.6,132.5,6.8,0,32898,4,25,693
19/01/2023 15:00:00 -03:00,29.1,78.5,1011.4,2,152.2,6.8,0,21099,2,24.7,692
19/01/2023 16:00:00 -03:00,28.6,79.7,1011.8,1.5,147.4,5.4,0,15210,1,24.6,691
19/01/2023 17:00:00 -03:00,27.4,84,1012.1,0.8,147.6,4,0,1315,0,24.2,690
19/01/2023 18:00:00 -03:00,27,85.5,1012.4,0.4,143.7,4,0,0,0,24.1,689
19/01/2023 19:00:00 -03:00,26.6,87.1,1013.1,0.2,134.2,4,0,0,0,24,688
19/01/2023 20:00:00 -03:00,26.5,88.9,1013.8,0.2,165.4,2.5,0,0,0,24.3,687
19/01/2023 21:00:00 -03:00,26.7,87.2,1014,0.2,132.3,4,0,0,0,24.2,686
19/01/2023 22:00:00 -03:00,25.2,95.1,1013.8,0,179,2.5,0,0,0,24.2,685
19/01/2023 23:00:00 -03:00,24.7,95.9,1013.4,0,152,2.5,0,0,0,23.8,684
20/01/2023 00:00:00 -03:00,23.5,99,1012.8,0,180,0,0,0,0,23.2,683
20/01/2023 01:00:00 -03:00,23.3,99,1012.3,0,180,0,0,0,0,23,682
20/01/2023 02:00:00 -03:00,23,99,1012.1,0,180,0,0,0,0,22.7,681
20/01/2023 03:00:00 -03:00,22.7,99,1012,0,180,0,0,0,0,22.4,680
20/01/2023 04:00:00 -03:00,22.5,99,1012.2,0,180,0,0,0,0,22.2,679
20/01/2023 05:00:00 -03:00,22.8,99,1012.8,0,180,0,0.6,2222,0,22.5,678
20/01/2023 06:00:00 -03:00,23.8,98.8,1013.5,0,360,1.1,0,6886,1,23.4,677
20/01/2023 07:00:00 -03:00,27,89.9,1014,0.1,188,2.5,0,19330,3,25,676
20/01/2023 08:00:00 -03:00,29.9,72.5,1014.4,1.1,130.4,4,0,36869,6,24.2,675
20/01/2023 09:00:00 -03:00,30.3,69.3,1014.5,1,130.8,5.4,0,39566,7,23.8,674
20/01/2023 10:00:00 -03:00,30.4,69.5,1014.1,1.6,124.9,6.8,0,44329,9,24,673
20/01/2023 11:00:00 -03:00,30.3,69,1013.7,2.4,133.1,8.6,0,48386,10,23.7,672
20/01/2023 12:00:00 -03:00,30.8,64.3,1012.8,1.8,128.6,6.8,0,54334,10,23,671
20/01/2023 13:00:00 -03:00,31,64,1012,2,129.4,5.4,0,52439,8,23.1,670
20/01/2023 14:00:00 -03:00,30.5,67.4,1011.3,2,129.1,6.8,0,46577,4,23.6,669
20/01/2023 15:00:00 -03:00,30.3,68.1,1011,1.9,130.9,5.4,0,40463,2,23.5,668
20/01/2023 16:00:00 -03:00,29.1,73.5,1011.3,2.1,125.4,6.8,0,23388,1,23.6,667
20/01/2023 17:00:00 -03:00,27.5,79.4,1011.7,1.8,126.7,5.4,0,2517,0,23.5,666
20/01/2023 18:00:00 -03:00,27,80.5,1012.2,1.3,129.6,5.4,0,0,0,23.2,665
20/01/2023 19:00:00 -03:00,26.8,81.4,1012.9,1,130.2,5.4,0,0,0,23.2,664
20/01/2023 20:00:00 -03:00,26.6,83,1013.5,0.4,139.1,5.4,0,0,0,23.3,663
20/01/2023 21:00:00 -03:00,26.6,84.1,1013.9,0.6,137.9,4,0,0,0,23.5,662
20/01/2023 22:00:00 -03:00,26.1,85.6,1013.6,0.1,140.5,2.5,0,0,0,23.3,661
20/01/2023 23:00:00 -03:00,25.9,87,1012.9,0.1,140.7,4,0,0,0,23.4,660
21/01/2023 00:00:00 -03:00,24.2,94.4,1012.4,0,180,0,0,0,0,23.1,659
21/01/2023 01:00:00 -03:00,23.2,98.1,1012,0,180,0,0,0,0,22.8,658
21/01/2023 02:00:00 -03:00,22.8,99,1011.7,0,180,0,0,0,0,22.5,657
21/01/2023 03:00:00 -03:00,22.6,99,1011.7,0,180,0,0,0,0,22.2,656
21/01/2023 04:00:00 -03:00,22.3,99,1011.9,0,180,0,0,0,0,22,655
21/01/2023 05:00:00 -03:00,22.2,99,1012.2,0,180,0,0,1658,0,21.9,654
21/01/2023 06:00:00 -03:00,24,95.3,1012.6,0,360,0,0,4964,1,23,653
21/01/2023 07:00:00 -03:00,28,82.5,1012.8,0,180,0,0,16611,3,24.5,652
21/01/2023 08:00:00 -03:00,29.9,72.8,1013.1,0.4,133.4,4,0,28821,5,24.2,651
21/01/2023 09:00:00 -03:00,30.3,71.2,1012.9,1.3,156.4,5.4,0,38636,8,24.3,650
21/01/2023 10:00:00 -03:00,30.7,69.4,1012.5,1.6,153.2,5.4,0,42962,9,24.2,649
21/01/2023 11:00:00 -03:00,30.9,69,1011.9,1.6,132.9,5.4,0,51712,11,24.3,648
21/01/2023 12:00:00 -03:00,31,70.5,1011.4,2,132.2,6.8,0,57616,10,24.7,647
21/01/2023 13:00:00 -03:00,30.5,72.6,1010.9,2.4,124.2,8.6,0,50120,7,24.8,646
21/01/2023 14:00:00 -03:00,30.1,73.1,1010.5,2.4,127.1,6.8,0,43660,4,24.5,645
21/01/2023 15:00:00 -03:00,30,72,1010.3,2.3,128.1,6.8,0,42043,2,24.2,644
21/01/2023 16:00:00 -03:00,29.2,76.1,1010.5,1.9,129.2,6.8,0,23998,1,24.3,643
21/01/2023 17:00:00 -03:00,27.8,80.8,1010.8,1.6,124.4,6.8,0,2504,0,24,642
21/01/2023 18:00:00 -03:00,27.3,81.8,1011.2,1.2,134.9,5.4,0,0,0,23.7,641
21/01/2023 19:00:00 -03:00,27.2,83.2,1011.6,1.3,122.6,5.4,0,0,0,23.9,640
21/01/2023 20:00:00 -03:00,27.2,84,1012.2,1.3,122.5,5.4,0,0,0,24,639
21/01/2023 21:00:00 -03:00,27.2,84.4,1012.4,1.5,124.2,6.8,0,0,0,24.1,638
21/01/2023 22:00:00 -03:00,27,84.3,1012.4,1.1,128.2,5.4,0,0,0,23.9,637
21/01/2023 23:00:00 -03:00,26.5,85.8,1011.8,0.4,131.4,5.4,0,0,0,23.8,636
22/01/2023 00:00:00 -03:00,25.5,90.8,1011.3,0,143,2.5,0,0,0,23.7,635
22/01/2023 01:00:00 -03:00,23.9,97.2,1010.8,0,180,0,0,0,0,23.3,634
22/01/2023 02:00:00 -03:00,23.4,98.8,1010.7,0,180,0,0,0,0,23.1,633
22/01/2023 03:00:00 -03:00,23.4,99,1010.9,0,180,0,0,0,0,23.1,632
22/01/2023 04:00:00 -03:00,23,99,1011.2,0,180,0,0,0,0,22.8,631
22/01/2023 05:00:00 -03:00,23,99,1011.6,0,180,0,0,1366,0,22.7,630
22/01/2023 06:00:00 -03:00,24.7,94.8,1012,0,360,1.1,0,5243,1,23.6,629
22/01/2023 07:00:00 -03:00,27.6,84.9,1012.1,0,142,1.1,0,10973,2,24.6,628
22/01/2023 08:00:00 -03:00,29.8,74.7,1012.3,0.5,137.1,4,0,27298,5,24.6,627
22/01/2023 09:00:00 -03:00,30.4,71.3,1012.2,1.1,120.3,5.4,0,36921,7,24.4,626
22/01/2023 10:00:00 -03:00,31.3,69.2,1011.8,1.6,131.5,6.8,0,50492,10,24.8,625
22/01/2023 11:00:00 -03:00,30.5,73.7,1011.4,2.3,126.1,6.8,0,38256,8,25,624
22/01/2023 12:00:00 -03:00,31,71.7,1010.6,1.9,115.8,6.8,0,45848,8,25,623
22/01/2023 13:00:00 -03:00,30.8,73.1,1010,2.3,125.5,6.8,0,39378,6,25.1,622
22/01/2023 14:00:00 -03:00,30.4,74.5,1009.7,2.3,118.1,6.8,0,38322,4,25.1,621
22/01/2023 15:00:00 -03:00,30.4,72.8,1009.4,1.9,114.3,6.8,0,32649,2,24.7,620
22/01/2023 16:00:00 -03:00,29.7,76.6,1009.7,1.8,128.3,5.4,0,22781,1,24.9,619
22/01/2023 17:00:00 -03:00,28.2,82.1,1010,1.7,124.7,5.4,0,2583,0,24.7,618
22/01/2023 18:00:00 -03:00,27.7,84,1010.2,1.6,121.9,5.4,0,0,0,24.6,617
22/01/2023 19:00:00 -03:00,27.5,85.2,1010.8,1.1,124.1,5.4,0,0,0,24.6,616
23/01/2023 09:00:00 -03:00,30.9,72.2,1012.3,2.3,126.2,6.8,0,49511,9,25,602
23/01/2023 10:00:00 -03:00,31,71.5,1012.2,2.3,123.3,6.8,0,52532,11,25,601
23/01/2023 11:00:00 -03:00,31.2,70.7,1011.9,2.3,126.9,6.8,0,54912,11,25,600
23/01/2023 12:00:00 -03:00,31.3,71.2,1011.3,2.4,129.6,6.8,0,55442,10,25.2,599
23/01/2023 13:00:00 -03:00,31.2,72.7,1010.7,2.6,131.6,6.8,0,53769,8,25.5,598
23/01/2023 14:00:00 -03:00,30,74.9,1010.4,2.8,120.5,8.6,0,35705,4,24.9,597
23/01/2023 15:00:00 -03:00,29.9,75.2,1010.4,2.6,125.5,6.8,0,30709,2,24.8,596
23/01/2023 16:00:00 -03:00,28.7,79.1,1010.4,2.3,113.7,6.8,0,10772,1,24.5,595
23/01/2023 17:00:00 -03:00,28,81.3,1010.5,1.5,135.5,5.4,0,1890,0,24.3,594
23/01/2023 18:00:00 -03:00,27.6,82.2,1010.9,1.4,141.7,5.4,0,0,0,24.2,593
23/01/2023 19:00:00 -03:00,27.6,82.8,1011.5,1.2,132.6,5.4,0,0,0,24.2,592
23/01/2023 20:00:00 -03:00,27.5,82.4,1012,1.4,123.8,5.4,0,0,0,24,591
23/01/2023 21:00:00 -03:00,27.4,83,1012.3,0.8,148.2,5.4,0,0,0,24.1,590
23/01/2023 22:00:00 -03:00,27.2,82.6,1012.1,0.9,140.9,4,0,0,0,23.9,589
23/01/2023 23:00:00 -03:00,27.3,83.1,1011.2,1.5,128.1,5.4,0,0,0,23.9,588
24/01/2023 00:00:00 -03:00,27,84.7,1010.6,0.5,141.8,4,0,0,0,23.9,587
24/01/2023 01:00:00 -03:00,26.3,88.9,1010,0,164,2.5,0.6,0,0,24.1,586
24/01/2023 02:00:00 -03:00,24.1,97.9,1010,0.3,181.4,5.4,7.8,0,0,23.7,585
24/01/2023 03:00:00 -03:00,23.7,99,1009.9,0.1,246,2.5,1.2,0,0,23.3,584
24/01/2023 04:00:00 -03:00,23.9,99,1010,0,180,0,0,0,0,23.6,583
24/01/2023 05:00:00 -03:00,24,99,1010.6,0,180,0,0,1493,0,23.7,582
24/01/2023 06:00:00 -03:00,25.2,98.2,1011,0,180,0,0,5761,1,24.7,581
24/01/2023 07:00:00 -03:00,28.2,83.7,1011.1,0.3,149.2,4,0,17480,3,24.9,580
24/01/2023 08:00:00 -03:00,30.2,72.2,1011.2,1.2,138.7,5.4,0,34689,6,24.4,579
24/01/2023 11:00:00 -03:00,30.6,69.3,1010.4,2.4,127,6.8,0,52528,11,24.2,576
24/01/2023 12:00:00 -03:00,30.8,67.7,1009.6,2.2,136.6,6.8,0,55482,10,23.9,575
24/01/2023 13:00:00 -03:00,31.4,64.2,1008.8,1.9,144.1,6.8,0,54389,8,23.5,574
24/01/2023 14:00:00 -03:00,30.6,70.7,1008.4,2.5,129,6.8,0,47689,4,24.4,573
24/01/2023 15:00:00 -03:00,29.6,73.9,1008.4,2.7,121.7,6.8,0,38518,2,24.2,572
24/01/2023 16:00:00 -03:00,29.2,72,1008.5,2.3,120.7,6.8,0,27152,1,23.4,571
24/01/2023 17:00:00 -03:00,27.9,78.7,1009,1.7,129.4,5.4,0,2333,0,23.6,570
24/01/2023 18:00:00 -03:00,27.5,80.5,1009.6,1.8,114.4,5.4,0,0,0,23.6,569
24/01/2023 19:00:00 -03:00,27.4,78.8,1010.4,1.4,121.4,5.4,0,0,0,23.1,568
24/01/2023 20:00:00 -03:00,27.3,78.8,1011,1.5,118.5,6.8,0,0,0,23.1,567
24/01/2023 21:00:00 -03:00,27,80.4,1011.1,1.1,135.9,5.4,0,0,0,23.2,566
24/01/2023 22:00:00 -03:00,26.9,80.6,1010.9,1.1,121.9,5.4,0,0,0,23,565
24/01/2023 23:00:00 -03:00,26.6,81.1,1010.6,0.6,134.4,5.4,0,0,0,23,564
25/01/2023 00:00:00 -03:00,26.3,82.2,1010,0.5,133.2,4,0,0,0,22.9,563
25/01/2023 01:00:00 -03:00,25.8,83.5,1009.5,0.2,139.3,2.5,0,0,0,22.6,562
25/01/2023 02:00:00 -03:00,25.4,85.2,1009.2,0.1,136.8,2.5,0,0,0,22.6,561
25/01/2023 03:00:00 -03:00,23.5,94.4,1009.5,0,180,1.1,0,0,0,22.4,560
25/01/2023 04:00:00 -03:00,22.7,97.2,1009.8,0,180,0,0,0,0,22.2,559
25/01/2023 05:00:00 -03:00,22.5,98.2,1010.3,0,180,0,0,1343,0,22.1,558
25/01/2023 06:00:00 -03:00,25.2,88.5,1010.6,0,360,1.1,0,5948,2,23,557
25/01/2023 07:00:00 -03:00,28.1,76,1010.8,0.6,125.8,5.4,0,14796,2,23.3,556
25/01/2023 08:00:00 -03:00,28.5,73.2,1011,0.8,127.2,4,0,19564,4,23.1,555
25/01/2023 09:00:00 -03:00,29.8,67.1,1010.8,1.5,122,5.4,0,39090,8,22.8,554
25/01/2023 10:00:00 -03:00,30.1,66.3,1010.5,1.6,120.1,6.8,0,43070,10,22.9,553
25/01/2023 11:00:00 -03:00,30.4,64.8,1010.2,2.2,122.7,10.1,0,53000,11,22.8,552
25/01/2023 12:00:00 -03:00,30.3,65.6,1009.6,2.3,119.6,8.6,0,43243,8,22.9,551
25/01/2023 13:00:00 -03:00,30.5,65.2,1009,2,109.1,8.6,0,47058,7,23,550
25/01/2023 14:00:00 -03:00,30.2,66,1008.7,1.9,109.9,8.6,0,36430,4,22.9,549
25/01/2023 15:00:00 -03:00,30.2,64.2,1008.5,2.3,115.5,6.8,0,40905,2,22.4,548
25/01/2023 16:00:00 -03:00,29.6,68.2,1008.6,1.3,118.2,5.4,0,25705,1,22.9,547
25/01/2023 17:00:00 -03:00,27.8,73.4,1008.8,1.6,122.2,6.8,0,2040,0,22.4,546
25/01/2023 18:00:00 -03:00,27.1,77.6,1009.4,1.2,118.6,5.4,0,0,0,22.7,545
25/01/2023 19:00:00 -03:00,27,79.2,1009.9,0.8,127.5,4,0,0,0,22.8,544
25/01/2023 20:00:00 -03:00,26.8,80.1,1010.2,1,126.3,5.4,0,0,0,22.9,543
25/01/2023 21:00:00 -03:00,26.8,80.5,1010.7,0.9,138.6,5.4,0,0,0,22.9,542
25/01/2023 22:00:00 -03:00,26.7,80.8,1010.8,0.5,125.1,4,0,0,0,23,541
25/01/2023 23:00:00 -03:00,25.6,85.9,1010.3,0,180,1.1,0,0,0,22.8,540
26/01/2023 00:00:00 -03:00,23.7,95.2,1010,0,180,0,0,0,0,22.7,539
26/01/2023 01:00:00 -03:00,23.1,97.2,1009.6,0,180,0,0,0,0,22.5,538
26/01/2023 02:00:00 -03:00,22.8,97.4,1009.4,0,180,0,0,0,0,22.2,537
26/01/2023 03:00:00 -03:00,23,96.4,1009.6,0,180,0,0,0,0,22.2,536
26/01/2023 04:00:00 -03:00,22.7,98.1,1010,0,180,0,0,0,0,22.2,535
26/01/2023 05:00:00 -03:00,22.3,99,1010.5,0,180,0,0,1106,0,22,534
26/01/2023 06:00:00 -03:00,24.2,93.7,1010.9,0,360,0,0,5336,1,23,533
26/01/2023 07:00:00 -03:00,27.9,82.5,1010.9,0,236,2.5,0,13865,3,24.4,532
26/01/2023 08:00:00 -03:00,29.4,76.9,1010.8,0.9,124.7,5.4,0,26888,5,24.6,531
26/01/2023 09:00:00 -03:00,29.9,74.7,1010.6,1.5,115.2,6.8,0,30074,6,24.6,530
26/01/2023 10:00:00 -03:00,30.2,72,1010.4,1.5,109.2,8.6,0,40792,9,24.3,529
26/01/2023 11:00:00 -03:00,30.7,70,1010,2.1,115.9,6.8,0,48286,10,24.4,528
26/01/2023 14:00:00 -03:00,31.1,68.4,1008.3,1.8,125.4,8.6,0,45893,4,24.3,525
26/01/2023 15:00:00 -03:00,30.2,71.9,1008.3,2.1,120.1,6.8,0,33131,2,24.3,524
26/01/2023 16:00:00 -03:00,29.6,73.7,1008.5,2,124,6.8,0,26094,1,24.2,523
26/01/2023 17:00:00 -03:00,28.1,80.1,1009.2,1.5,133.6,5.4,0,2544,0,24.1,522
26/01/2023 18:00:00 -03:00,27.6,82,1009.7,1.2,127.7,5.4,0,0,0,24,521
26/01/2023 19:00:00 -03:00,27.5,81.9,1010.6,1,129.2,4,0,0,0,23.9,520
26/01/2023 20:00:00 -03:00,27.6,81.6,1011.2,1.2,129,5.4,0,0,0,24,519
26/01/2023 21:00:00 -03:00,27.5,82.6,1011.4,0.9,133.8,5.4,0,0,0,24.1,518
26/01/2023 22:00:00 -03:00,27.5,82.6,1011.3,1,124.6,4,0,0,0,24,517
26/01/2023 23:00:00 -03:00,27,84.4,1011,0.4,150.8,4,0,0,0,24,516
27/01/2023 00:00:00 -03:00,26.1,90.9,1010.5,0,130,2.5,0,0,0,24.3,515
27/01/2023 01:00:00 -03:00,26.4,89.7,1009.9,0.1,153.6,1.1,0,0,0,24.4,514
27/01/2023 02:00:00 -03:00,25.9,90.6,1010,0,135,2.5,0,0,0,24.1,513
27/01/2023 03:00:00 -03:00,24.8,95.6,1010.3,0,180,0,0,0,0,23.8,512
27/01/2023 04:00:00 -03:00,24.5,97.1,1010.8,0,180,0,0,0,0,23.8,511
27/01/2023 05:00:00 -03:00,24.2,97.1,1011.4,0,180,0,0,1298,0,23.6,510
27/01/2023 06:00:00 -03:00,26.4,90.4,1011.8,0.1,185,2.5,0,5865,1,24.6,509
27/01/2023 07:00:00 -03:00,29.7,76.5,1012.1,1.2,142.3,5.4,0,18194,3,24.9,508
27/01/2023 08:00:00 -03:00,30.2,74.7,1012.4,1.6,140.1,5.4,0,33032,6,25,507
27/01/2023 09:00:00 -03:00,30.5,73.8,1012.3,1.9,142.8,8.6,0,37503,7,25,506
27/01/2023 10:00:00 -03:00,30.7,73.2,1011.8,2.4,142.4,6.8,0,47298,10,25.1,505
27/01/2023 11:00:00 -03:00,31.1,71.6,1011.4,2.3,143,6.8,0,50566,11,25.1,504
27/01/2023 12:00:00 -03:00,31.2,71,1010.8,2.4,132.4,6.8,0,54423,10,25.1,503
27/01/2023 13:00:00 -03:00,31.1,70.7,1010.2,2.6,133.2,8.6,0,48635,7,24.9,502
27/01/2023 14:00:00 -03:00,31.3,69.4,1010.2,2.3,133.1,6.8,0,48734,4,24.8,501
27/01/2023 15:00:00 -03:00,30.8,70.5,1010.4,2.1,135.6,6.8,0,37660,2,24.6,500
27/01/2023 16:00:00 -03:00,30.2,72.2,1010.6,1.6,135.3,6.8,0,25512,1,24.4,499
27/01/2023 17:00:00 -03:00,28.5,78.6,1011,1.1,125.3,5.4,0,2340,0,24.2,498
27/01/2023 18:00:00 -03:00,27.8,82.8,1011.5,0.9,143.2,5.4,0,0,0,24.4,497
27/01/2023 19:00:00 -03:00,27.6,84.6,1012,0.7,155.5,4,0,0,0,24.6,496
27/01/2023 20:00:00 -03:00,27.5,85.3,1012.4,0.5,147,4,0,0,0,24.6,495
27/01/2023 21:00:00 -03:00,27.5,84.6,1012.8,0.8,153,4,0,0,0,24.5,494
27/01/2023 22:00:00 -03:00,27.7,84,1012.8,1.1,128.4,4,0,0,0,24.5,493
27/01/2023 23:00:00 -03:00,27.3,84.9,1012.3,0.9,135.8,4,0,0,0,24.4,492
28/01/2023 00:00:00 -03:00,26.9,86.4,1011.6,0.4,145,4,0,0,0,24.2,491
28/01/2023 01:00:00 -03:00,26.7,87.8,1011.2,0.4,150.8,4,0,0,0,24.3,490
28/01/2023 02:00:00 -03:00,27,84.2,1011.2,1.6,132.9,8.6,0,0,0,23.9,489
28/01/2023 03:00:00 -03:00,27,83,1011.4,1.5,144.2,5.4,0,0,0,23.6,488
28/01/2023 04:00:00 -03:00,26.7,81.6,1012,1.1,144.4,5.4,0,0,0,23.1,487
28/01/2023 05:00:00 -03:00,26.6,81.8,1012.5,0.6,151.4,5.4,0,1298,0,23,486
28/01/2023 06:00:00 -03:00,27.8,78.1,1013,0.6,152.2,4,0,6158,1,23.4,485
28/01/2023 07:00:00 -03:00,28.5,74.8,1013.4,1.5,146.9,6.8,0,14711,2,23.4,484
28/01/2023 08:00:00 -03:00,29.6,72.3,1013.4,2,145,8.6,0,32483,6,23.8,483
28/01/2023 09:00:00 -03:00,29.9,71.3,1013.2,2.5,137.7,6.8,0,35010,7,23.9,482
28/01/2023 10:00:00 -03:00,30.5,67.5,1012.6,2.9,153.3,10.1,0,50888,12,23.6,481
28/01/2023 11:00:00 -03:00,30.8,63.9,1012.1,3.3,147,11.5,0,51882,11,22.9,480
28/01/2023 12:00:00 -03:00,30.6,64.7,1011.5,3.3,147.6,10.1,0,49304,10,23,479
28/01/2023 13:00:00 -03:00,30.6,63.3,1011.2,2.8,151.8,8.6,0,47507,8,22.5,478
28/01/2023 14:00:00 -03:00,30.3,64.8,1010.9,3,144.9,10.1,0,42140,5,22.7,477
28/01/2023 15:00:00 -03:00,30,68.5,1011,2.4,144.3,8.6,0,35216,2,23.4,476
